"venue_id","district_id","name","district","category","cuisine","phone","address","latitude","longitude","website","opening_hours_dict","opening_hours","postal_code","neighborhood","takeaway","wheelchair_accessible"
"V6313","11009009","Restaurant Biberblick","Treptow-Köpenick","restaurant","regional;german;breakfast;cafe","","Schmöckwitzer Damm 1g, 12527 Berlin","52.368894","13.651059","","{""Fr"":[[""14:00"",""21:00""]],""Mo"":[[""14:00"",""21:00""]],""Sa"":[[""12:00"",""21:00""]],""Su"":[[""12:00"",""21:00""]],""Th"":[[""14:00"",""21:00""]],""Tu"":[[""14:00"",""21:00""]],""We"":[[""14:00"",""21:00""]]}","Mo-Fr 14:00-21:00; Sa-Su 12:00-21:00","12527.0","Schmöckwitz","yes","yes"
"V6314","11012012","Sushi For You","Reinickendorf","restaurant","sushi","+493040509767","Berliner Straße 137, 13467 Berlin","52.614051","13.315939","https://www.sushi-for-you.de/berlin_hermsdorf/","{""Fr"":[[""11:00"",""23:00""]],""PH"":[[""11:00"",""23:00""]],""Sa"":[[""11:00"",""23:00""]]}","Mo-Th 11:00-22:30; Fr-Sa 11:00-23:00; PH 11:00-23:00","13467.0","Hermsdorf","",""
"V6315","11012012","Brasserie Le Bon Mori","Reinickendorf","restaurant","","","Wachsmuthstraße 19, 13467 Berlin","52.617049","13.315541","","","","13467.0","Hermsdorf","",""
"V6316","11012012","Piatto Ricco","Reinickendorf","restaurant","italian","","Tegeler Straße 2, 13467 Berlin","52.613723","13.313304","","{""Fr"":[[""12:00"",""22:00""]],""Sa"":[[""12:00"",""22:00""]],""Su"":[[""12:00"",""22:00""]],""Th"":[[""12:00"",""22:00""]],""Tu"":[[""12:00"",""22:00""]],""We"":[[""12:00"",""22:00""]]}","Tu-Su 12:00-22:00","13467.0","Hermsdorf","","yes"
"V6317","11009009","Junge","Treptow-Köpenick","cafe","","","Schnellerstraße 18, 12439 Berlin","52.460846","13.502380","","{""Fr"":[[""06:30"",""18:00""]],""Mo"":[[""06:30"",""18:00""]],""PH"":[[""06:30"",""17:00""]],""Sa"":[[""06:30"",""18:00""]],""Su"":[[""06:30"",""18:00""]],""Th"":[[""06:30"",""18:00""]],""Tu"":[[""06:30"",""18:00""]],""We"":[[""06:30"",""18:00""]]}","Mo-Su 06:30-18:00; PH 06:30-17:00","12439.0","Niederschöneweide","","yes"
"V6318","11009009","Asiagourmet","Treptow-Köpenick","restaurant","asian","","Schnellerstraße 21, 12439 Berlin","52.456748","13.508414","","{""Fr"":[[""10:00"",""20:00""]],""Mo"":[[""10:00"",""20:00""]],""Sa"":[[""10:00"",""20:00""]],""Th"":[[""10:00"",""20:00""]],""Tu"":[[""10:00"",""20:00""]],""We"":[[""10:00"",""20:00""]]}","Mo-Sa 10:00-20:00","12439.0","Niederschöneweide","",""
"V6320","11004004","Miss Minty","Charlottenburg-Wilmersdorf","cafe","","","Berliner Straße 7, 10715 Berlin","52.487903","13.333551","","{""Fr"":[[""10:00"",""20:00""]],""Mo"":[[""10:00"",""20:00""]],""Sa"":[[""10:30"",""16:00""]],""Th"":[[""10:00"",""20:00""]],""Tu"":[[""10:00"",""20:00""]],""We"":[[""10:00"",""20:00""]]}","Mo-Fr 10:00-20:00; Sa 10:30-16:00","10715.0","Wilmersdorf","",""
"V6321","11007007","Magic Bitte","Tempelhof-Schöneberg","cafe","","","Kufsteiner Straße 1, 10825 Berlin","52.488051","13.337268","","{""Fr"":[[""08:00"",""16:00""]],""Sa"":[[""10:00"",""17:00""]],""Th"":[[""08:00"",""16:00""]],""Tu"":[[""08:00"",""14:00""]],""We"":[[""08:00"",""16:00""]]}","Tu 08:00-14:00; We-Fr 08:00-16:00; Sa 10:00-17:00","10825.0","Schöneberg","",""
"V6322","11007007","Tavernaki Ousia Privatrestaurant","Tempelhof-Schöneberg","restaurant","","","Grunewaldstraße 53, 10825 Berlin","52.488125","13.337536","","","","10825.0","Schöneberg","",""
"V6323","11007007","Café Olea","Tempelhof-Schöneberg","cafe","","","Martin-Luther-Straße 95, 10825 Berlin","52.486078","13.345415","","{""Fr"":[[""08:00"",""19:00""]],""Mo"":[[""08:00"",""19:00""]],""Sa"":[[""08:00"",""19:00""]],""Su"":[[""08:00"",""19:00""]],""Th"":[[""08:00"",""19:00""]],""Tu"":[[""08:00"",""19:00""]],""We"":[[""08:00"",""19:00""]]}","Mo-Su 08:00-19:00","10825.0","Schöneberg","",""
"V6324","11007007","Mazai Bar","Tempelhof-Schöneberg","bar","","","Dominicusstraße 44, 10827 Berlin","52.480640","13.350496","","","","10827.0","Schöneberg","",""
"V6325","11005005","Restaurant Helmut","Spandau","restaurant","regional","+4930200074177","Krampnitzer Weg 111, 14089 Berlin","52.453779","13.113365","https://www.opa-helmut.com/","{""Fr"":[[""15:00"",""22:00""]],""Sa"":[[""12:00"",""22:00""]],""Su"":[[""12:00"",""22:00""]],""Th"":[[""15:00"",""22:00""]],""Tu"":[[""15:00"",""22:00""]],""We"":[[""15:00"",""22:00""]]}","Tu-Fr 15:00-22:00; Sa, Su 12:00-22:00","14089.0","Kladow","",""
"V6326","11011011","San Remo","Lichtenberg","cafe","","","Landsberger Allee 277, 13055 Berlin","52.535103","13.496227","","{""Fr"":[[""09:30"",""20:00""]],""Mo"":[[""09:30"",""20:00""]],""Sa"":[[""09:30"",""20:00""]],""Th"":[[""09:30"",""20:00""]],""Tu"":[[""09:30"",""20:00""]],""We"":[[""09:30"",""20:00""]]}","Mo-Sa 09:30-20:00","13055.0","Lichtenberg","",""
"V6327","11011011","SUN-POKE Bowl","Lichtenberg","restaurant","hawaiian","+493094075975","Weißenseer Weg 112, 10369 Berlin","52.527097","13.478099","https://sun-pokebowl.de/","{""Fr"":[[""11:00"",""21:30""]],""Mo"":[[""11:00"",""21:30""]],""Su"":[[""12:00"",""21:30""]],""Th"":[[""11:00"",""21:30""]],""Tu"":[[""11:00"",""21:30""]],""We"":[[""11:00"",""21:30""]]}","Mo-Fr 11:00-21:30; Sa off; Su 12:00-21:30","10369.0","Fennpfuhl","yes","yes"
"V6328","11011011","Bäckerei Schnell","Lichtenberg","restaurant","","","Ribnitzer Straße 24, 13051 Berlin","52.569872","13.495196","","","","13051.0","Neu-Hohenschönhausen","",""
"V6329","11010010","Mehas","Marzahn-Hellersdorf","restaurant","","","Wittenberger Straße 76-80, 12689 Berlin","52.564927","13.571385","","","","12689.0","Marzahn","",""
"V6330","11010010","Mauritius","Marzahn-Hellersdorf","bar","","","Havemannstraße 12A, 12689 Berlin","52.569001","13.568472","","","","12689.0","Marzahn","",""
"V6331","11010010","Chill Lounge","Marzahn-Hellersdorf","bar","","","Havemannstraße 4A, 12689 Berlin","52.569843","13.566762","","","","12689.0","Marzahn","",""
"V6332","11010010","BMC Lounge","Marzahn-Hellersdorf","bar","","","Eichhorster Straße 1C, 12689 Berlin","52.571066","13.569481","","","","12689.0","Marzahn","",""
"V6333","11003003","CÀI Kitchen","Pankow","restaurant","chinese;asian;szechuan;sichuan","","Schönhauser Allee 177A, 10119 Berlin","52.531306","13.411671","","{""Fr"":[[""12:00"",""15:00""],[""18:00"",""21:00""]],""Mo"":[[""12:00"",""15:00""]],""Sa"":[[""16:00"",""21:00""]],""Th"":[[""12:00"",""15:00""],[""18:00"",""21:00""]],""Tu"":[[""12:00"",""15:00""],[""18:00"",""21:00""]],""We"":[[""12:00"",""15:00""],[""18:00"",""21:00""]]}","Mo 12:00-15:00; Tu-Fr 12:00-15:00,18:00-21:00; Sa 16:00-21:00","10119.0","Prenzlauer Berg","yes","no"
"V6334","11001001","Zunftwirtschaft","Mitte","restaurant","german","","Arminiusstraße 2-4, 10551 Berlin","52.527522","13.338215","","{""Fr"":[[""11:30"",""22:00""]],""Sa"":[[""11:30"",""22:00""]],""Th"":[[""11:30"",""22:00""]],""Tu"":[[""11:30"",""22:00""]],""We"":[[""11:30"",""22:00""]]}","Tu-Sa 11:30-22:00; Su,Mo off","10551.0","Moabit","","limited"
"V6335","11001001","The Barn","Mitte","cafe","coffee_shop","","Voltastraße 28, 13355 Berlin","52.541702","13.390514","https://thebarn.de/pages/brunnenviertel","{""Fr"":[[""11:00"",""16:00""]],""Mo"":[[""11:00"",""16:00""]],""Th"":[[""11:00"",""16:00""]],""Tu"":[[""11:00"",""16:00""]],""We"":[[""11:00"",""16:00""]]}","Mo-Fr 11:00-16:00","13355.0","Gesundbrunnen","yes",""
"V6336","11007007","Delhi 1","Tempelhof-Schöneberg","restaurant","indian","","Marienfelder Allee 197b, 12279 Berlin","52.408828","13.359461","https://www.delhi-1-berlin.de/","{""Fr"":[[""11:30"",""22:00""]],""Mo"":[[""11:30"",""22:00""]],""Sa"":[[""11:30"",""22:00""]],""Su"":[[""11:30"",""22:00""]],""Th"":[[""11:30"",""22:00""]],""Tu"":[[""11:30"",""22:00""]],""We"":[[""11:30"",""22:00""]]}","Mo-Su 11:30-22:00","12279.0","Marienfelde","",""
"V6337","11004004","Chito Coffee","Charlottenburg-Wilmersdorf","cafe","coffee_shop;breakfast","","Savignyplatz 3, 10623 Berlin","52.506078","13.323365","","","","10623.0","Charlottenburg","",""
"V6338","11001001","Manzana","Mitte","bar","","","Residenzstraße 80, 13409 Berlin","52.558421","13.371195","","","","13409.0","Gesundbrunnen","",""
"V6339","11004004","喜多郎・Kitaro","Charlottenburg-Wilmersdorf","restaurant","japanese;sushi","+493096600965","Kantstraße 25,  Berlin","52.506144","13.319631","https://sushikitaro.de/","{""Fr"":[[""11:30"",""23:00""]],""Mo"":[[""11:30"",""23:00""]],""Sa"":[[""11:30"",""23:00""]],""Su"":[[""12:00"",""23:00""]],""Th"":[[""11:30"",""23:00""]],""Tu"":[[""11:30"",""23:00""]],""We"":[[""11:30"",""23:00""]]}","Mo-Sa 11:30-23:00; Su 12:00-23:00","","Charlottenburg","",""
"V6340","11011011","Korry","Lichtenberg","restaurant","asian","","Konrad-Wolf-Straße 68a, 13055 Berlin","52.537629","13.478844","","{""Fr"":[[""11:30"",""23:00""]],""Sa"":[[""11:30"",""23:00""]],""Su"":[[""11:30"",""23:00""]],""Th"":[[""11:30"",""23:00""]],""Tu"":[[""11:30"",""23:00""]],""We"":[[""11:30"",""23:00""]]}","Mo off; Tu-Su 11:30-23:00; PH","13055.0","Alt-Hohenschönhausen","yes","no"
"V6341","11012012","Eis Café La Piazzetta","Reinickendorf","cafe","","","Eis Café La Piazzetta, Kurt-Schumacher-Platz, Reinickendorf, Berlin, 13405, Deutschland","52.564439","13.327609","","{""Fr"":[[""09:00"",""20:00""]],""Th"":[[""09:00"",""20:00""]],""Tu"":[[""09:00"",""20:00""]],""We"":[[""09:00"",""20:00""]]}","Tu-Fr 09:00-20:00","13405.0","Reinickendorf","",""
"V6402","11004004","Paulo Scutarro","Charlottenburg-Wilmersdorf","restaurant","italian","","Paulo Scutarro, George-Grosz-Platz, Charlottenburg, Charlottenburg-Wilmersdorf, Berlin, 10707, Deutschland","52.501762","13.317284","","","","10707.0","Charlottenburg","",""
"V6342","11002002","MELT Crêperie","Friedrichshain-Kreuzberg","restaurant","crepe","","MELT Crêperie, Grünberger Straße, Friedrichshain, Friedrichshain-Kreuzberg, Berlin, 10245, Deutschland","52.512169","13.453472","https://melt.berlin/","{""Fr"":[[""09:00"",""22:00""]],""Mo"":[[""08:00"",""14:00""]],""Sa"":[[""09:00"",""21:00""]],""Su"":[[""09:00"",""18:00""]],""Tu"":[[""08:00"",""14:00""]],""We"":[[""09:00"",""14:00""]]}","Mo,Tu 08:00-14:00; We,Th 09:00-14:00; Fr 09:00-22:00; Sa 09:00-21:00; Su 09:00-18:00","10245.0","Friedrichshain","yes","no"
"V6343","11003003","Serhat Döner","Pankow","restaurant","kebab;turkish","+4917659990860","Buschallee 24","52.553160","13.476755","http://doener-berlin-bistro.de","{""Fr"":[[""00:00"",""""],[""07:00"",""""]],""Mo"":[[""00:00"",""""],[""07:00"",""""]],""Sa"":[[""00:00"",""""],[""07:00"",""""]],""Su"":[[""00:00"",""""],[""07:00"",""""]],""Th"":[[""00:00"",""""],[""07:00"",""""]],""Tu"":[[""00:00"",""""],[""07:00"",""""]],""We"":[[""00:00"",""""],[""07:00"",""""]]}","24/7","","Weißensee","",""
"V6344","11012012","Hola Mexico II","Reinickendorf","restaurant","mexican","+493060596197","Waidmannsluster Damm 176A, 13469 Berlin","52.606741","13.319465","https://holamexicoberlin.de/","{""Fr"":[[""11:30"",""23:30""]],""Sa"":[[""11:30"",""23:30""]],""Su"":[[""11:30"",""23:00""]]}","Mo-Th,Su 11:30-23:00; Fr-Sa 11:30-23:30; PH open","13469.0","Waidmannslust","",""
"V6345","11005005","Chettinad","Spandau","restaurant","indian","","Wilhelmstraße 1, 13595 Berlin","52.528684","13.194775","","{""Fr"":[[""12:00"",""22:00""]],""Mo"":[[""12:00"",""22:00""]],""Sa"":[[""12:00"",""22:00""]],""Su"":[[""12:00"",""22:00""]],""Th"":[[""12:00"",""22:00""]],""Tu"":[[""12:00"",""22:00""]],""We"":[[""12:00"",""22:00""]]}","12:00-22:00; Mo off","13595.0","Wilhelmstadt","",""
"V6346","11004004","Frühsammers Restaurant","Charlottenburg-Wilmersdorf","restaurant","","","Flinsberger Platz 8, 14193 Berlin","52.483564","13.289997","https://fruehsammers.de","","","14193.0","Schmargendorf","",""
"V6347","11004004","Bistro Grundschlag","Charlottenburg-Wilmersdorf","cafe","","","Flinsberger Platz 8, 14193 Berlin","52.483533","13.290056","https://fruehsammers.de","","","14193.0","Schmargendorf","",""
"V6348","11008008","Wan Loi China Restaurant","Neukölln","restaurant","chinese","","Wan Loi China Restaurant, Neuköllner Straße, Rudow, Neukölln, Berlin, 12357, Deutschland","52.421781","13.487321","","{""Fr"":[[""12:00"",""22:00""]],""Mo"":[[""12:00"",""22:00""]],""PH"":[[""12:00"",""22:00""]],""Sa"":[[""12:00"",""22:00""]],""Su"":[[""12:00"",""22:00""]],""Th"":[[""12:00"",""22:00""]],""Tu"":[[""12:00"",""22:00""]],""We"":[[""12:00"",""22:00""]]}","PH,Mo-Su 12:00-22:00","12357.0","Rudow","",""
"V6349","11010010","Akis Cafe & Bar","Marzahn-Hellersdorf","cafe","","","Jan-Petersen-Straße 20, 12679 Berlin","52.549859","13.563447","","","","12679.0","Marzahn","",""
"V6350","11004004","Saigon Baguette","Charlottenburg-Wilmersdorf","cafe","","","Saigon Baguette, Kaiserdamm, Charlottenburg, Charlottenburg-Wilmersdorf, Berlin, 14057, Deutschland","52.510939","13.292886","","","","14057.0","Charlottenburg","",""
"V6351","11004004","La Rue de Shi Shi","Charlottenburg-Wilmersdorf","cafe","","","Lewishamstraße 14, 10629 Berlin","52.503930","13.304406","","","","10629.0","Charlottenburg","","no"
"V6352","11006006","4Fellows","Steglitz-Zehlendorf","restaurant","burger","+493047009271","Ladenstraße 33, 14169 Berlin","52.450105","13.253302","https://4fellows.de","{""Fr"":[[""11:30"",""19:30""]],""Mo"":[[""11:30"",""19:30""]],""Sa"":[[""11:30"",""19:30""]],""Th"":[[""11:30"",""19:30""]],""Tu"":[[""11:30"",""19:30""]],""We"":[[""11:30"",""19:30""]]}","Mo-Sa 11:30-19:30","14169.0","Zehlendorf","",""
"V6353","11006006","Tricolore – Bistro und Eiscafé","Steglitz-Zehlendorf","cafe","ice_cream;cake;pizza;bruschetta","+4915774156743","Ladenstraße , 14169 Berlin","52.449554","13.252507","https://onkeltomsladenstrasse.de/bistro-und-eiscafe-tricolore/","{""Fr"":[[""11:00"",""20:00""]],""Mo"":[[""11:00"",""20:00""]],""PH"":[[""11:00"",""18:30""]],""Sa"":[[""11:00"",""20:00""]],""Su"":[[""11:00"",""18:30""]],""Th"":[[""11:00"",""20:00""]],""Tu"":[[""11:00"",""20:00""]],""We"":[[""11:00"",""20:00""]]}","Mo-Sa 11:00-20:00; Su,PH 11:00-18:30","14169.0","Zehlendorf","",""
"V6354","11006006","Go Yummy – Noodle Bar & Fried Chicken","Steglitz-Zehlendorf","restaurant","noodle","+493039802900","Ladenstraße 32, 14169 Berlin","52.450134","13.253405","https://go-yummy.de/","{""Fr"":[[""10:00"",""19:00""]],""Mo"":[[""10:00"",""19:00""]],""Sa"":[[""10:00"",""19:00""]],""Th"":[[""10:00"",""19:00""]],""Tu"":[[""10:00"",""19:00""]],""We"":[[""10:00"",""19:00""]]}","Mo-Sa 10:00-19:00","14169.0","Zehlendorf","",""
"V6355","11004004","Sei Fornelli","Charlottenburg-Wilmersdorf","restaurant","italian","","Sei Fornelli, Nehringstraße, Charlottenburg, Charlottenburg-Wilmersdorf, Berlin, 14059, Deutschland","52.514811","13.294393","","","","14059.0","Charlottenburg","",""
"V6356","11004004","La bella Sicilia","Charlottenburg-Wilmersdorf","restaurant","italian","","La bella Sicilia, Danckelmannstraße, Charlottenburg, Charlottenburg-Wilmersdorf, Berlin, 14059, Deutschland","52.513096","13.291007","","{""Fr"":[[""17:00"",""22:00""]],""Mo"":[[""17:00"",""22:00""]],""Sa"":[[""17:00"",""22:00""]],""Su"":[[""17:00"",""22:00""]],""Th"":[[""17:00"",""22:00""]],""We"":[[""17:00"",""22:00""]]}","We-Mo 17:00-22:00; Tu off","14059.0","Charlottenburg","",""
"V6357","11007007","Tumabé","Tempelhof-Schöneberg","cafe","","","Belziger Straße 26, 10823 Berlin","52.487158","13.353328","","{""Fr"":[[""12:00"",""18:30""]],""Mo"":[[""12:00"",""18:30""]],""Sa"":[[""12:00"",""18:00""]],""Su"":[[""14:00"",""18:00""]],""Th"":[[""12:00"",""18:30""]],""Tu"":[[""12:00"",""18:30""]],""We"":[[""12:00"",""18:30""]]}","Mo-Fr 12:00-18:30; Sa 12:00-18:00; Su 14:00-18:00","10823.0","Schöneberg","",""
"V6358","11007007","Laax","Tempelhof-Schöneberg","cafe","","","Fritz-Elsas-Straße 30, 10825 Berlin","52.482880","13.343814","","{""Fr"":[[""12:00"",""00:00""]],""Sa"":[[""11:00"",""00:00""]],""Su"":[[""11:00"",""23:00""]]}","Tu-Th 12:00-23:00; Fr 12:00-24:00; Sa 11:00-24:00; Su 11:00-23:00; Mo off","10825.0","Schöneberg","","limited"
"V6359","11008008","Airport Café","Neukölln","cafe","","","Airport Café, Herrfurthstraße, Schillerkiez, Neukölln, Berlin, 12049, Deutschland","52.477098","13.421166","","","","12049.0","Neukölln","",""
"V6360","11004004","Wie zuhause in Italien","Charlottenburg-Wilmersdorf","restaurant","italian","","Wie zuhause in Italien, Brandenburgische Straße, Wilmersdorf, Charlottenburg-Wilmersdorf, Berlin, 10707, Deutschland","52.496786","13.307776","","","","10707.0","Wilmersdorf","",""
"V6361","11002002","Tucker Brunch Bar","Friedrichshain-Kreuzberg","restaurant","brunch;australian;coffee;cocktails","","Wühlischstraße 1, 10245 Berlin","52.507337","13.467443","https://tuckerbrunchbar.com/","{""Fr"":[[""09:30"",""17:00""]],""Mo"":[[""09:30"",""17:00""]],""Sa"":[[""09:30"",""17:00""]],""Su"":[[""09:30"",""17:00""]],""Th"":[[""09:30"",""17:00""]],""We"":[[""09:30"",""17:00""]]}","Mo,We-Su 09:30-17:00; Tu off","10245.0","Friedrichshain","yes","limited"
"V6362","11011011","Tanuki","Lichtenberg","restaurant","sushi","","Dolgenseestraße 8b, 10319 Berlin","52.493866","13.507064","http://tanuki-restaurant.de/tanuki","{""Fr"":[[""11:30"",""22:00""]],""Mo"":[[""11:30"",""22:00""]],""Sa"":[[""11:30"",""22:00""]],""Su"":[[""11:30"",""22:00""]],""Th"":[[""11:30"",""22:00""]],""Tu"":[[""11:30"",""22:00""]],""We"":[[""11:30"",""22:00""]]}","Mo-Su 11:30-22:00","10319.0","Friedrichsfelde","","yes"
"V6363","11006006","Fuchs Curtis","Steglitz-Zehlendorf","cafe","","","Curtiusstraße 27, 12205 Berlin","52.441379","13.292679","https://www.cafe-fuchs-curtis.de","{""Fr"":[[""08:00"",""17:00""]],""Mo"":[[""08:00"",""17:00""]],""Sa"":[[""09:00"",""17:00""]],""Su"":[[""09:00"",""17:00""]],""Th"":[[""08:00"",""17:00""]],""Tu"":[[""08:00"",""17:00""]],""We"":[[""08:00"",""17:00""]]}","Mo-Fr 08:00-17:00; Sa-Su 09:00-17:00","12205.0","Lichterfelde","",""
"V6364","11002002","Café to Go","Friedrichshain-Kreuzberg","cafe","ice_cream","","Café to Go, Straßmannstraße, Hausburgviertel, Friedrichshain, Friedrichshain-Kreuzberg, Berlin, 10249, Deutschland","52.522775","13.451626","","{""Fr"":[[""08:00"",""17:00""]],""Mo"":[[""08:00"",""17:00""]],""Sa"":[[""09:00"",""17:00""]],""Su"":[[""09:00"",""17:00""]],""Th"":[[""08:00"",""17:00""]],""Tu"":[[""08:00"",""17:00""]],""We"":[[""08:00"",""17:00""]]}","Mo-Fr 08:00-17:00; Sa-Su 09:00-17:00","10249.0","Friedrichshain","",""
"V6365","11008008","Pan Asia Kitchen","Neukölln","restaurant","asian;vietnamese","","Anzengruberstraße 20, 12043 Berlin","52.480595","13.439380","","{""Fr"":[[""11:30"",""22:00""]],""Mo"":[[""11:30"",""22:00""]],""Sa"":[[""11:30"",""22:00""]],""Su"":[[""11:30"",""22:00""]],""Th"":[[""11:30"",""22:00""]],""Tu"":[[""11:30"",""22:00""]],""We"":[[""11:30"",""22:00""]]}","Mo-Su 11:30-22:00","12043.0","Neukölln","",""
"V6366","11007007","7 Dumpling","Tempelhof-Schöneberg","restaurant","","","7 Dumpling, Ansbacher Straße, Schöneberg, Tempelhof-Schöneberg, Berlin, 10789, Deutschland","52.500866","13.341770","","","","10789.0","Schöneberg","",""
"V6367","11009009","Nino","Treptow-Köpenick","cafe","","","Möllhausenufer 30, 12557","52.415249","13.599606","","","","12557.0","Köpenick","",""
"V6368","11009009","Taj Mahal Haus","Treptow-Köpenick","restaurant","indian","+4980020207702","Wendenschloßstraße 12, 12559","52.447397","13.592079","","{""Fr"":[[""11:00"",""22:00""]],""Mo"":[[""11:00"",""22:00""]],""Sa"":[[""11:00"",""22:00""]],""Su"":[[""11:00"",""22:00""]],""Th"":[[""11:00"",""22:00""]],""Tu"":[[""11:00"",""22:00""]],""We"":[[""11:00"",""22:00""]]}","Mo-Su 11:00-22:00","12559.0","Köpenick","",""
"V6369","11003003","Savlatore Pulvermacher","Pankow","bar","","","Savlatore Pulvermacher, Cantianstraße, Gleimviertel, Prenzlauer Berg, Pankow, Berlin, 10437, Deutschland","52.547026","13.409517","https://www.salvatorepulvermacher.de/","{""We"":[[""18:00"",""01:00""],[""Fr"",""""],[""Sa 18:00"",""02:00""]]}","We,Th 18:00-01:00, Fr,Sa 18:00-02:00","10437.0","Prenzlauer Berg","","limited"
"V6370","11006006","Chandi","Steglitz-Zehlendorf","restaurant","indian","","Albrechtstraße 52, 12167 Berlin","52.447900","13.340144","","{""Fr"":[[""12:00"",""23:00""]],""Mo"":[[""12:00"",""23:00""]],""Sa"":[[""12:00"",""23:00""]],""Su"":[[""12:00"",""23:00""]],""Th"":[[""12:00"",""23:00""]],""Tu"":[[""12:00"",""23:00""]],""We"":[[""12:00"",""23:00""]]}","12:00-23:00","12167.0","Steglitz","",""
"V6371","11011011","Dana Cafe & Pizza","Lichtenberg","cafe","pizza;pasta","","Sewanstraße 178, 10319 Berlin","52.495972","13.510806","","{""Fr"":[[""12:00"",""22:00""]],""Mo"":[[""12:00"",""22:00""]],""Th"":[[""12:00"",""22:00""]],""Tu"":[[""12:00"",""22:00""]],""We"":[[""12:00"",""22:00""]]}","Mo-Fr 12:00-22:00","10319.0","Friedrichsfelde","","yes"
"V6372","11003003","SVEDA","Pankow","restaurant","regional;soul_food;mediterranean","","Schwedter Straße 79, 10437 Berlin","52.547646","13.401143","https://sveda-berlin.de/","","","10437.0","Prenzlauer Berg","","no"
"V6373","11003003","KURHAUS BERLIN","Pankow","cafe","","","Schwedter Straße 78","52.547421","13.401206","https://kurhaus.berlin/","{""Fr"":[[""10:00"",""18:00""]],""Sa"":[[""10:00"",""18:00""]],""Su"":[[""10:00"",""18:00""]],""Th"":[[""10:00"",""18:00""]],""Tu"":[[""10:00"",""18:00""]],""We"":[[""10:00"",""18:00""]]}","Tu-Su 10:00-18:00","","Prenzlauer Berg","",""
"V6374","11007007","Portier","Tempelhof-Schöneberg","cafe","coffee_shop","","Portier, Belziger Straße, Rote Insel, Schöneberg, Tempelhof-Schöneberg, Berlin, 10823, Deutschland","52.486643","13.352626","","{""Fr"":[[""08:00"",""18:00""]],""Mo"":[[""08:00"",""18:00""]],""Sa"":[[""09:00"",""17:00""]],""Su"":[[""10:00"",""16:00""]],""Th"":[[""08:00"",""18:00""]],""Tu"":[[""08:00"",""18:00""]],""We"":[[""08:00"",""18:00""]]}","Mo-Fr 08:00-18:00; Sa 09:00-17:00; Su 10:00-16:00","10823.0","Schöneberg","yes",""
